ID,gold,predict
250734,Past,Past
160515,Pres,Pres
160608,Past,Past
245939,Fut,Fut
401418,Past,Pres
185014,Pres,Pres
242924,Past,Pres
266018,Past,Past
277024,Fut,Fut
55923,Pres,Pres
150828,Past,Past
253722,Pres,Pres
376628,Pres,Pres
229930,Pres,Pres
200825,Past,Pres
28306,Pres,Pres
149635,Pres,Pres
148303,Pres,Pres
6716,Pres,Pres
92730,Past,Past
222228,Pres,Pres
414330,Pres,Pres
124713,Pres,Pres
327909,Pres,Pres
52327,Fut,Fut
13320,Fut,Fut
459523,Pres,Pres
171622,Past,Past
377809,Pres,Pres
201932,Past,Past
377128,Past,Past
285836,Pres,Pres
43742,Pres,Pres
206917,Fut,Fut
471703,Pres,Pres
224037,Pres,Pres
260538,Pres,Pres
470926,Pres,Pres
325413,Past,Past
63331,Pres,Pres
458716,Pres,Pres
261800,Pres,Pres
143619,Pres,Pres
425205,Past,Past
181814,Past,Past
4617,Pres,Pres
455517,Past,Past
360804,Pres,Pres
424914,Past,Pres
323309,Pres,Pres
131804,Pres,Pres
147615,Pres,Pres
3822,Pres,Pres
110815,Fut,Fut
345719,Pres,Pres
35104,Past,Pres
202801,Pres,Pres
77227,Pres,Pres
301512,Pres,Pres
34121,Pres,Pres
82212,Pres,Pres
360416,Past,Past
128626,Pres,Pres
372512,Past,Past
457933,Pres,Pres
339920,Pres,Pres
158301,Pres,Pres
289814,Pres,Pres
8111,Past,Pres
350229,Pres,Pres
310420,Past,Past
36429,Pres,Pres
431636,Past,Past
77633,Fut,Fut
471529,Pres,Past
272423,Pres,Pres
475121,Pres,Pres
19310,Pres,Pres
5615,Pres,Pres
414115,Past,Past
99819,Pres,Pres
244228,Pres,Pres
213621,Pres,Pres
423510,Pres,Pres
221335,Fut,Fut
304815,Past,Past
473912,Pres,Pres
306216,Past,Past
6642,Past,Past
67311,Past,Past
179522,Pres,Pres
98607,Pres,Pres
204305,Pres,Pres
301916,Fut,Fut
322910,Pres,Pres
155608,Past,Past
385113,Fut,Fut
371905,Past,Past
260216,Pres,Pres
230129,Pres,Pres
234115,Pres,Pres
393208,Past,Past
308708,Pres,Pres
9310,Pres,Pres
28616,Pres,Pres
273138,Pres,Pres
169613,Pres,Pres
296113,Past,Past
5010,Pres,Pres
69721,Pres,Pres
266833,Pres,Pres
122745,Fut,Fut
184108,Pres,Pres
13211,Pres,Pres
431632,Past,Pres
23026,Past,Pres
381524,Pres,Pres
232728,Past,Pres
165320,Pres,Pres
235013,Past,Past
132730,Pres,Pres
55001,Past,Past
197412,Pres,Pres
90614,Past,Past
297306,Pres,Pres
253507,Past,Past
14602,Pres,Pres
97311,Pres,Pres
420327,Past,Past
18708,Pres,Pres
262026,Pres,Pres
102510,Past,Past
239800,Pres,Pres
159217,Pres,Pres
130317,Pres,Pres
467638,Fut,Fut
235427,Pres,Pres
229339,Fut,Fut
285723,Past,Past
190711,Past,Pres
415815,Past,Pres
74023,Pres,Pres
126523,Pres,Pres
475008,Pres,Pres
246406,Pres,Pres
313011,Past,Past
303310,Past,Pres
380623,Pres,Pres
159812,Past,Pres
331516,Pres,Pres
330715,Pres,Pres
5839,Pres,Pres
465818,Pres,Pres
239122,Past,Past
415034,Pres,Pres
313601,Pres,Pres
257808,Pres,Pres
14300,Pres,Pres
216408,Past,Past
374409,Past,Past
25341,Pres,Pres
116718,Pres,Pres
421808,Past,Past
417330,Fut,Fut
439005,Pres,Pres
189417,Pres,Pres
2826,Pres,Pres
223705,Pres,Pres
233723,Pres,Pres
150926,Past,Past
436831,Pres,Pres
331930,Pres,Pres
244238,Pres,Pres
251423,Pres,Pres
289319,Pres,Pres
270511,Pres,Pres
45435,Pres,Pres
470216,Past,Past
143127,Pres,Pres
20541,Pres,Pres
25926,Pres,Pres
44218,Fut,Fut
274310,Past,Past
375822,Pres,Pres
413411,Pres,Pres
460911,Fut,Pres
24425,Past,Pres
433413,Pres,Pres
31030,Pres,Pres
251621,Past,Past
71029,Past,Pres
332323,Past,Past
6010,Past,Past
340202,Pres,Pres
468925,Pres,Pres
286401,Pres,Pres
307417,Pres,Pres
403101,Past,Past
106716,Past,Pres
413022,Pres,Pres
181633,Pres,Pres
455221,Past,Past
361909,Pres,Pres
6106,Past,Past
238207,Pres,Pres
445812,Pres,Pres
77501,Past,Past
439215,Pres,Pres
312914,Past,Past
92536,Pres,Past
218402,Past,Past
343307,Past,Past
172805,Pres,Pres
48511,Pres,Pres
145810,Pres,Pres
188302,Pres,Pres
12508,Past,Past
354212,Pres,Pres
472618,Past,Past
130805,Pres,Pres
287111,Pres,Pres
137010,Pres,Pres
313035,Pres,Pres
406309,Past,Past
29403,Pres,Pres
111022,Pres,Pres
418120,Pres,Pres
293821,Pres,Pres
111130,Pres,Pres
40032,Pres,Pres
105410,Pres,Pres
131204,Past,Past
358709,Pres,Pres
394716,Pres,Pres
301130,Past,Past
131917,Past,Past
296403,Pres,Pres
187810,Past,Past
455117,Pres,Pres
23631,Pres,Pres
323602,Past,Past
327719,Past,Pres
244300,Past,Past
112309,Past,Past
337323,Pres,Pres
335921,Past,Pres
298828,Pres,Pres
252100,Pres,Pres
211735,Pres,Pres
358920,Pres,Pres
448146,Past,Pres
307510,Pres,Pres
82519,Pres,Pres
9901,Past,Past
229710,Past,Past
464704,Past,Past
415731,Pres,Pres
316323,Fut,Fut
173438,Fut,Fut
124502,Pres,Pres
260305,Pres,Pres
456815,Pres,Pres
361036,Pres,Pres
92122,Pres,Pres
234336,Fut,Fut
365926,Past,Past
3530,Pres,Pres
255721,Pres,Pres
212829,Pres,Pres
184219,Past,Past
115604,Pres,Pres
325422,Pres,Pres
342502,Past,Past
454916,Pres,Pres
324037,Pres,Pres
162015,Past,Past
58023,Pres,Pres
458139,Pres,Pres
93026,Fut,Fut
406123,Pres,Pres
218445,Past,Pres
24004,Past,Past
127802,Pres,Pres
8401,Past,Pres
200723,Past,Past
131639,Pres,Pres
357002,Pres,Pres
235904,Pres,Pres
24718,Past,Past
311727,Pres,Pres
431622,Pres,Pres
152409,Pres,Pres
272821,Pres,Pres
150330,Pres,Pres
287119,Pres,Pres
60709,Pres,Pres
218008,Pres,Pres
36644,Pres,Pres
148629,Past,Pres
446113,Pres,Pres
261331,Pres,Pres
10603,Pres,Pres
457918,Pres,Pres
211519,Pres,Pres
344509,Pres,Pres
235616,Pres,Pres
259340,Pres,Pres
226523,Pres,Pres
230208,Pres,Pres
354137,Pres,Pres
411910,Pres,Pres
345911,Past,Pres
438421,Pres,Pres
312237,Pres,Pres
52331,Pres,Pres
471010,Pres,Pres
117246,Pres,Pres
315013,Pres,Pres
310320,Past,Past
316830,Pres,Pres
414630,Pres,Pres
460701,Pres,Pres
403310,Pres,Pres
268412,Pres,Pres
157138,Pres,Pres
211721,Pres,Pres
160130,Pres,Pres
406233,Pres,Pres
287305,Past,Past
145010,Pres,Pres
396117,Pres,Pres
430510,Pres,Past
51802,Past,Past
361418,Past,Pres
301305,Pres,Pres
457628,Past,Past
399711,Pres,Pres
234231,Past,Past
158537,Past,Past
316208,Pres,Pres
190818,Pres,Pres
399923,Past,Past
249423,Pres,Pres
21126,Past,Past
252520,Pres,Pres
202204,Pres,Pres
343318,Pres,Pres
254516,Pres,Pres
1610,Pres,Pres
229425,Pres,Pres
123117,Past,Past
86019,Pres,Pres
122433,Past,Past
276520,Pres,Pres
137538,Pres,Pres
42512,Past,Pres
130417,Pres,Pres
388021,Pres,Pres
453404,Pres,Pres
135706,Pres,Pres
16308,Past,Past
377532,Pres,Pres
394019,Pres,Pres
315330,Pres,Pres
130539,Pres,Pres
181319,Past,Past
224518,Pres,Pres
220904,Pres,Pres
419929,Pres,Pres
222333,Pres,Pres
13801,Pres,Pres
431325,Past,Past
126505,Pres,Pres
8118,Past,Past
326333,Pres,Pres
442325,Pres,Pres
370727,Pres,Pres
396808,Pres,Pres
368722,Pres,Pres
394111,Past,Past
268931,Fut,Fut
47116,Pres,Pres
52714,Pres,Pres
97232,Past,Past
300123,Pres,Pres
211334,Pres,Pres
165819,Pres,Pres
22607,Pres,Pres
441806,Pres,Pres
303251,Pres,Pres
378720,Pres,Pres
86426,Pres,Pres
190326,Pres,Pres
217617,Pres,Pres
423507,Pres,Pres
291925,Pres,Pres
233447,Pres,Fut
266831,Pres,Pres
73232,Pres,Pres
379328,Pres,Pres
450610,Pres,Pres
33632,Fut,Fut
358019,Pres,Pres
308535,Past,Pres
356906,Pres,Pres
371528,Pres,Pres
473330,Past,Past
464018,Pres,Pres
64503,Pres,Pres
233225,Past,Past
448407,Pres,Pres
376309,Pres,Pres
72108,Past,Past
467130,Pres,Pres
291710,Pres,Pres
332905,Past,Past
24023,Pres,Pres
145315,Past,Pres
109002,Pres,Pres
124623,Pres,Pres
23107,Fut,Fut
287813,Past,Past
452126,Pres,Pres
317329,Pres,Pres
287733,Past,Past
407033,Pres,Pres
316815,Past,Past
375307,Past,Past
124401,Past,Pres
45110,Pres,Pres
66003,Pres,Pres
446016,Pres,Pres
254110,Pres,Pres
415513,Pres,Pres
368123,Past,Pres
163609,Pres,Pres
409705,Past,Past
244436,Pres,Pres
474630,Pres,Pres
118215,Pres,Pres
107809,Pres,Pres
104640,Pres,Pres
45408,Past,Past
28411,Pres,Pres
381816,Pres,Pres
408432,Pres,Pres
266016,Pres,Pres
436226,Pres,Pres
180521,Past,Past
306813,Pres,Pres
244433,Pres,Pres
214108,Pres,Pres
36015,Past,Past
143215,Past,Past
169106,Pres,Pres
302110,Pres,Past
388033,Pres,Pres
169207,Pres,Pres
18515,Pres,Pres
281203,Pres,Pres
376826,Pres,Pres
173411,Past,Past
412103,Pres,Pres
440505,Past,Past
371915,Pres,Pres
465929,Pres,Pres
206026,Pres,Pres
337938,Pres,Pres
208721,Past,Past
368022,Pres,Pres
451723,Past,Past
432704,Pres,Pres
262142,Pres,Pres
388136,Pres,Pres
8337,Pres,Pres
345112,Pres,Pres
425425,Pres,Pres
114029,Pres,Pres
189222,Past,Pres
318231,Pres,Pres
466101,Pres,Pres
165215,Fut,Fut
94135,Pres,Pres
403233,Pres,Pres
321823,Pres,Pres
65316,Pres,Pres
125,Past,Past
292716,Pres,Pres
191032,Pres,Pres
60502,Pres,Pres
207339,Pres,Pres
175505,Past,Pres
36503,Pres,Pres
428516,Past,Past
321536,Pres,Pres
351935,Pres,Pres
346331,Pres,Pres
265726,Pres,Pres
332015,Pres,Pres
3526,Pres,Pres
201310,Pres,Pres
429622,Fut,Fut
314736,Fut,Fut
276802,Pres,Pres
185629,Past,Pres
259024,Pres,Pres
378802,Pres,Pres
331803,Pres,Pres
133401,Pres,Pres
31827,Pres,Pres
311044,Pres,Pres
22333,Fut,Fut
436826,Past,Pres
126819,Pres,Pres
67231,Past,Pres
436706,Past,Past
5207,Pres,Pres
147013,Past,Past
119110,Past,Past
104120,Pres,Pres
342119,Pres,Pres
57628,Past,Past
43911,Past,Pres
361033,Pres,Pres
465428,Pres,Pres
403102,Past,Past
635,Pres,Pres
404506,Pres,Pres
304402,Pres,Pres
314721,Pres,Pres
453504,Pres,Pres
75006,Past,Past
123624,Pres,Pres
338424,Pres,Pres
30734,Pres,Pres
54820,Pres,Pres
426135,Pres,Pres
243620,Past,Past
65338,Past,Past
466920,Past,Past
380741,Pres,Pres
87133,Pres,Pres
338624,Past,Past
432808,Past,Past
25524,Past,Past
465721,Pres,Pres
221633,Pres,Pres
325816,Past,Past
207513,Past,Past
41907,Past,Past
258312,Pres,Pres
35524,Pres,Pres
13610,Pres,Pres
376532,Pres,Pres
173006,Past,Past
362939,Pres,Pres
33328,Past,Past
134319,Past,Past
109020,Pres,Pres
177017,Pres,Pres
263508,Pres,Pres
171818,Pres,Pres
115522,Pres,Pres
106407,Past,Past
428721,Pres,Pres
92004,Past,Past
3432,Pres,Pres
139524,Past,Pres
367238,Fut,Fut
69926,Pres,Pres
338635,Pres,Pres
233903,Pres,Pres
418611,Pres,Pres
101211,Pres,Pres
423525,Pres,Pres
313306,Fut,Fut
92232,Pres,Pres
234327,Fut,Fut
447718,Pres,Pres
435831,Pres,Pres
128427,Pres,Pres
43702,Pres,Pres
199516,Pres,Pres
107215,Pres,Pres
189113,Fut,Fut
392020,Pres,Pres
395712,Pres,Pres
417012,Pres,Pres
244711,Pres,Pres
275711,Pres,Pres
143908,Past,Past
453927,Pres,Pres
302516,Pres,Pres
370717,Pres,Pres
6604,Fut,Fut
168715,Past,Past
377431,Pres,Pres
419026,Pres,Pres
50208,Pres,Pres
323410,Past,Past
329841,Pres,Pres
379115,Pres,Pres
325608,Past,Past
215228,Past,Past
419536,Past,Past
354206,Pres,Pres
256213,Past,Past
201307,Past,Past
354319,Past,Past
405206,Pres,Pres
297530,Pres,Pres
299709,Pres,Pres
245432,Pres,Pres
292315,Past,Past
172703,Pres,Pres
205715,Past,Pres
157719,Pres,Pres
344532,Pres,Pres
94208,Past,Past
304514,Pres,Pres
141413,Past,Past
44420,Pres,Pres
287704,Pres,Pres
412701,Past,Past
230228,Pres,Pres
426338,Pres,Pres
411241,Past,Past
277910,Past,Past
68906,Pres,Pres
320926,Past,Past
111912,Pres,Pres
58625,Pres,Pres
371903,Past,Pres
322717,Pres,Pres
447426,Fut,Fut
400046,Pres,Pres
168348,Past,Past
19803,Pres,Past
433217,Pres,Pres
108224,Past,Past
75120,Fut,Fut
454316,Pres,Pres
296801,Past,Past
459210,Pres,Pres
377239,Past,Past
58805,Pres,Pres
326103,Pres,Pres
200406,Past,Past
138209,Past,Past
125405,Past,Past
111613,Past,Past
198902,Past,Pres
216120,Fut,Fut
45116,Fut,Fut
222210,Pres,Pres
34813,Past,Past
243918,Past,Past
134107,Pres,Pres
129627,Past,Past
24022,Pres,Pres
285008,Pres,Pres
69125,Pres,Pres
226423,Past,Pres
139807,Past,Past
169817,Pres,Pres
196035,Pres,Pres
368908,Pres,Pres
345104,Past,Past
167736,Pres,Pres
238940,Pres,Pres
63815,Past,Past
24019,Past,Past
171206,Pres,Pres
456414,Past,Pres
274104,Pres,Pres
319216,Pres,Pres
26318,Past,Past
221004,Past,Past
285005,Past,Past
141907,Pres,Pres
257816,Pres,Pres
200933,Pres,Pres
329101,Pres,Pres
355005,Pres,Pres
164519,Pres,Pres
145516,Pres,Pres
385428,Pres,Pres
345035,Pres,Pres
193717,Pres,Pres
61747,Pres,Pres
293527,Fut,Fut
207824,Pres,Pres
441306,Pres,Pres
101232,Past,Past
113606,Pres,Pres
160532,Fut,Fut
182117,Pres,Pres
300627,Past,Pres
394433,Pres,Pres
293135,Pres,Pres
64321,Fut,Fut
173428,Pres,Pres
21502,Pres,Pres
469005,Pres,Pres
57016,Pres,Pres
280815,Pres,Pres
358921,Pres,Pres
134735,Pres,Pres
84701,Pres,Pres
175828,Pres,Pres
227323,Pres,Pres
1320,Pres,Pres
32702,Fut,Fut
232204,Past,Past
475826,Pres,Pres
342001,Pres,Pres
149930,Pres,Pres
400610,Pres,Pres
314210,Past,Past
379414,Pres,Pres
394034,Pres,Pres
39127,Pres,Pres
455445,Pres,Pres
348620,Past,Pres
443308,Pres,Pres
164042,Pres,Pres
273902,Pres,Pres
247429,Past,Pres
379546,Pres,Pres
131432,Pres,Pres
43130,Pres,Pres
385910,Pres,Pres
335415,Past,Past
462819,Pres,Past
443215,Pres,Pres
333322,Pres,Pres
221638,Pres,Pres
22006,Past,Past
84208,Pres,Pres
128139,Pres,Pres
74726,Fut,Fut
35005,Pres,Pres
417631,Pres,Pres
38112,Fut,Fut
444425,Pres,Pres
261935,Past,Past
258928,Pres,Pres
271336,Past,Past
27613,Pres,Pres
426124,Pres,Pres
144710,Pres,Pres
337018,Pres,Pres
48804,Pres,Pres
298913,Pres,Pres
38642,Pres,Pres
156725,Fut,Fut
351623,Pres,Pres
225131,Pres,Pres
314227,Past,Past
16703,Past,Past
269537,Pres,Past
401226,Pres,Pres
20107,Pres,Pres
136608,Past,Past
395326,Pres,Pres
347430,Past,Past
323928,Past,Past
470944,Pres,Pres
406007,Pres,Pres
284924,Pres,Past
337332,Past,Past
204022,Pres,Pres
411836,Pres,Pres
186119,Past,Past
365733,Pres,Pres
64819,Past,Past
105403,Past,Past
403633,Pres,Pres
232210,Past,Past
338503,Pres,Past
326922,Pres,Pres
389028,Past,Pres
410912,Pres,Pres
317404,Past,Past
237035,Pres,Pres
134111,Past,Past
99412,Pres,Pres
430928,Pres,Pres
165428,Pres,Pres
466033,Pres,Pres
213634,Pres,Pres
182312,Pres,Pres
231606,Past,Past
207912,Past,Past
143408,Past,Pres
288405,Pres,Pres
271422,Pres,Pres
347631,Pres,Pres
331234,Pres,Pres
230431,Pres,Pres
419709,Fut,Fut
372933,Pres,Pres
473837,Pres,Pres
306022,Pres,Pres
224109,Pres,Pres
62110,Pres,Pres
23039,Past,Pres
365618,Pres,Pres
135121,Pres,Pres
363409,Pres,Pres
116201,Past,Past
450633,Pres,Pres
435203,Past,Past
362819,Pres,Pres
221812,Fut,Fut
237809,Pres,Pres
415410,Pres,Pres
445704,Past,Pres
40825,Pres,Pres
102013,Past,Pres
72008,Pres,Pres
178926,Pres,Pres
144505,Pres,Pres
151136,Pres,Pres
398233,Pres,Pres
50425,Past,Past
375431,Pres,Pres
348611,Past,Past
57809,Fut,Fut
141034,Pres,Pres
395520,Past,Past
158502,Past,Past
39913,Past,Past
173240,Pres,Pres
122117,Past,Pres
80105,Pres,Pres
313913,Past,Pres
255814,Pres,Pres
52516,Past,Past
278625,Pres,Pres
332120,Pres,Pres
186114,Past,Past
63206,Pres,Pres
219910,Pres,Pres
280018,Past,Past
226904,Past,Past
280431,Pres,Pres
345903,Past,Past
360640,Past,Past
334720,Pres,Pres
473832,Past,Past
175813,Past,Past
244417,Pres,Pres
198032,Pres,Pres
50828,Pres,Pres
371014,Pres,Pres
339521,Pres,Pres
280215,Pres,Pres
88831,Pres,Pres
4129,Past,Past
146106,Pres,Pres
135101,Past,Past
31803,Past,Past
305409,Pres,Pres
465831,Pres,Pres
271735,Pres,Pres
23013,Past,Past
802,Pres,Pres
159912,Past,Past
280232,Past,Pres
9623,Pres,Pres
209126,Pres,Pres
338119,Past,Pres
183935,Pres,Pres
315017,Pres,Pres
310823,Pres,Pres
267735,Past,Past
422230,Pres,Pres
276231,Pres,Pres
134320,Fut,Fut
223824,Past,Past
295123,Pres,Pres
437507,Pres,Pres
341614,Past,Past
33435,Pres,Pres
351941,Pres,Pres
40036,Pres,Pres
215144,Pres,Pres
241807,Pres,Pres
408733,Pres,Pres
51003,Past,Pres
14427,Pres,Pres
381730,Pres,Pres
294211,Pres,Pres
413621,Pres,Pres
466507,Past,Pres
163721,Past,Past
74614,Past,Past
471104,Pres,Pres
228412,Past,Pres
52920,Pres,Pres
177810,Past,Past
463908,Pres,Pres
96312,Pres,Pres
158417,Fut,Fut
257629,Pres,Pres
175833,Pres,Pres
34918,Past,Past
375132,Pres,Pres
55335,Pres,Pres
208926,Pres,Pres
382007,Pres,Pres
228232,Pres,Pres
173220,Pres,Pres
10303,Past,Past
133714,Past,Past
62030,Pres,Pres
290028,Past,Past
32330,Pres,Pres
328320,Pres,Pres
235328,Pres,Pres
130526,Pres,Pres
340110,Past,Past
393400,Pres,Pres
359216,Pres,Pres
204120,Pres,Pres
104107,Pres,Pres
156716,Pres,Pres
133120,Pres,Pres
386003,Past,Past
277510,Pres,Pres
142024,Pres,Pres
363534,Pres,Pres
407818,Past,Past
270132,Pres,Pres
394822,Past,Past
3209,Pres,Pres
463924,Pres,Pres
211247,Pres,Pres
283521,Past,Past
234525,Pres,Pres
326022,Pres,Pres
73018,Past,Pres
429122,Pres,Pres
23131,Pres,Pres
220014,Pres,Pres
327705,Pres,Pres
395735,Pres,Pres
93422,Pres,Pres
141525,Pres,Pres
369405,Past,Pres
143907,Past,Past
79405,Pres,Pres
161330,Fut,Fut
48709,Past,Past
239416,Pres,Pres
63710,Past,Past
291434,Past,Past
444105,Pres,Pres
120001,Pres,Pres
107901,Past,Past
475514,Pres,Pres
141906,Past,Past
34112,Pres,Pres
293231,Pres,Pres
35603,Past,Past
143721,Fut,Fut
85704,Pres,Pres
22038,Past,Past
274813,Past,Past
290232,Pres,Pres
146617,Pres,Pres
408809,Pres,Pres
127539,Pres,Pres
361918,Past,Past
142127,Pres,Pres
262721,Pres,Pres
268702,Pres,Pres
391427,Pres,Pres
34915,Pres,Pres
276405,Past,Past
221507,Past,Past
424319,Pres,Pres
62713,Pres,Pres
174603,Past,Past
372717,Past,Past
439503,Pres,Pres
147311,Pres,Pres
447011,Past,Past
311423,Pres,Pres
475425,Pres,Pres
225627,Pres,Pres
258500,Past,Pres
395808,Past,Past
145719,Pres,Pres
88139,Pres,Pres
347605,Past,Past
179210,Pres,Pres
103410,Pres,Pres
106808,Pres,Pres
217828,Pres,Pres
144027,Pres,Pres
450331,Pres,Pres
434623,Pres,Pres
193416,Pres,Pres
221321,Past,Past
393319,Pres,Pres
2426,Past,Past
9525,Pres,Pres
218213,Pres,Pres
204239,Pres,Pres
185642,Pres,Pres
110628,Pres,Pres
382714,Pres,Pres
412411,Pres,Pres
325317,Pres,Pres
334103,Past,Past
164007,Pres,Pres
304729,Past,Past
266118,Pres,Pres
187723,Past,Past
254000,Pres,Pres
400723,Pres,Pres
357123,Pres,Pres
443236,Pres,Pres
338519,Pres,Pres
288701,Pres,Pres
42112,Pres,Pres
412209,Past,Past
327314,Pres,Pres
213702,Past,Past
286530,Past,Pres
182801,Past,Past
233922,Pres,Pres
202429,Pres,Pres
473609,Pres,Pres
439320,Pres,Pres
229023,Pres,Pres
257228,Past,Pres
84742,Pres,Pres
225620,Pres,Pres
461201,Fut,Fut
254140,Past,Pres
337403,Fut,Fut
263026,Pres,Past
294642,Fut,Fut
199403,Pres,Pres
159102,Pres,Fut
176502,Pres,Pres
138317,Fut,Fut
428814,Pres,Pres
271330,Pres,Pres
165506,Pres,Pres
89113,Pres,Pres
375833,Fut,Fut
72219,Pres,Pres
29007,Past,Past
59642,Pres,Pres
101330,Pres,Pres
364426,Pres,Pres
370431,Pres,Pres
33322,Pres,Pres
388426,Fut,Fut
314441,Pres,Pres
411523,Past,Pres
257716,Pres,Pres
451332,Pres,Pres
191723,Past,Past
84732,Pres,Pres
22702,Pres,Pres
180541,Pres,Pres
357223,Pres,Pres
79428,Past,Pres
88619,Pres,Pres
413116,Pres,Pres
274925,Past,Past
207827,Pres,Pres
13811,Past,Fut
271700,Pres,Pres
360205,Pres,Pres
269326,Pres,Pres
192821,Pres,Pres
281335,Pres,Pres
368821,Past,Past
109624,Pres,Pres
457927,Past,Past
393819,Pres,Pres
70401,Past,Past
199526,Pres,Pres
26436,Pres,Pres
173432,Pres,Pres
466424,Pres,Pres
424606,Pres,Pres
322525,Pres,Pres
23519,Pres,Pres
44926,Pres,Pres
66510,Pres,Pres
59212,Pres,Pres
323304,Pres,Pres
173517,Pres,Pres
261721,Past,Past
425825,Pres,Pres
39422,Pres,Pres
85714,Pres,Pres
345213,Pres,Pres
282822,Pres,Pres
242819,Pres,Pres
307302,Past,Past
134033,Pres,Pres
209518,Pres,Pres
269630,Pres,Pres
102208,Pres,Pres
275814,Past,Past
418533,Past,Past
163325,Pres,Pres
380324,Pres,Pres
110410,Pres,Pres
195103,Past,Past
236135,Pres,Pres
17604,Pres,Pres
249825,Past,Fut
337302,Pres,Pres
48028,Pres,Pres
351328,Pres,Pres
257715,Pres,Pres
293711,Past,Past
237624,Pres,Pres
302633,Pres,Pres
50404,Pres,Pres
365210,Pres,Pres
292908,Past,Past
128231,Pres,Pres
458038,Pres,Pres
383127,Pres,Pres
443935,Past,Past
181601,Past,Past
316541,Pres,Pres
219030,Pres,Pres
129319,Past,Pres
293110,Past,Pres
353022,Pres,Pres
466233,Pres,Pres
460311,Past,Pres
305820,Pres,Pres
62540,Pres,Pres
421614,Past,Past
307324,Pres,Pres
228128,Past,Pres
229409,Pres,Pres
102621,Pres,Pres
440804,Pres,Pres
209540,Past,Pres
147812,Pres,Pres
252411,Past,Past
103225,Pres,Pres
81915,Pres,Pres
145633,Pres,Pres
235343,Pres,Pres
341217,Pres,Pres
54310,Pres,Pres
296803,Pres,Pres
382806,Past,Past
435931,Pres,Pres
416220,Pres,Pres
293923,Pres,Pres
180901,Pres,Pres
126320,Past,Past
334102,Past,Past
52533,Pres,Pres
431005,Pres,Pres
457616,Pres,Pres
137430,Pres,Pres
151907,Pres,Pres
239020,Pres,Pres
381113,Pres,Pres
25527,Fut,Fut
262030,Pres,Pres
27729,Past,Past
89830,Past,Pres
227425,Pres,Pres
167813,Pres,Pres
332508,Pres,Pres
279635,Pres,Pres
185524,Fut,Fut
407536,Pres,Pres
229000,Fut,Fut
36904,Past,Pres
346833,Pres,Pres
442925,Pres,Pres
162427,Past,Past
472811,Pres,Pres
445719,Pres,Pres
296314,Past,Past
379428,Fut,Fut
164215,Pres,Pres
153813,Pres,Pres
204409,Pres,Pres
213424,Pres,Pres
320827,Past,Past
438412,Pres,Pres
196924,Pres,Pres
417816,Pres,Pres
211903,Pres,Pres
380914,Pres,Pres
453109,Pres,Pres
280302,Pres,Pres
73608,Past,Past
134503,Pres,Pres
411232,Pres,Pres
220512,Past,Past
166019,Pres,Pres
157910,Past,Past
166130,Pres,Pres
302924,Pres,Pres
26707,Pres,Pres
340730,Pres,Pres
401903,Pres,Pres
144534,Pres,Pres
237901,Pres,Pres
467727,Pres,Pres
33002,Fut,Fut
226720,Past,Past
471617,Past,Past
384917,Pres,Pres
339801,Pres,Pres
334908,Pres,Pres
56830,Past,Past
41708,Pres,Pres
66037,Pres,Pres
152511,Past,Pres
34228,Fut,Fut
351701,Pres,Pres
406907,Pres,Pres
107134,Pres,Pres
336,Pres,Past
464815,Pres,Pres
6222,Pres,Pres
62708,Past,Past
242223,Pres,Pres
88317,Pres,Pres
10717,Past,Past
123522,Pres,Pres
179442,Past,Past
104419,Pres,Pres
311519,Pres,Pres
8310,Past,Past
296543,Pres,Pres
454314,Pres,Pres
407024,Pres,Pres
207302,Pres,Pres
11516,Pres,Pres
16130,Past,Past
319002,Pres,Pres
355518,Pres,Pres
287026,Past,Past
457630,Pres,Pres
256530,Pres,Pres
168221,Pres,Pres
356318,Past,Past
16001,Past,Past
409809,Pres,Pres
120307,Past,Pres
156609,Past,Past
382538,Past,Pres
44811,Pres,Pres
99727,Past,Past
308326,Fut,Fut
459908,Pres,Pres
102031,Past,Pres
466437,Pres,Pres
230120,Pres,Pres
231015,Pres,Pres
469446,Past,Past
149406,Past,Past
295832,Pres,Pres
13626,Fut,Fut
228413,Past,Past
258831,Pres,Pres
406801,Pres,Pres
315636,Pres,Pres
256110,Pres,Pres
441530,Pres,Pres
96817,Pres,Pres
250634,Pres,Pres
192425,Pres,Pres
281315,Past,Past
329008,Pres,Pres
411106,Past,Past
390837,Pres,Pres
9305,Pres,Pres
146604,Past,Past
212523,Pres,Pres
89025,Past,Past
274505,Past,Past
52823,Pres,Pres
55813,Past,Pres
95012,Past,Past
152834,Pres,Pres
239315,Past,Past
393638,Past,Past
183527,Pres,Pres
434701,Pres,Pres
280133,Past,Past
475930,Pres,Pres
122011,Pres,Pres
389303,Pres,Pres
250405,Past,Past
346633,Past,Pres
213128,Past,Past
59803,Past,Past
31703,Pres,Pres
206717,Pres,Pres
346914,Pres,Pres
268413,Past,Past
250424,Past,Past
356329,Pres,Pres
283518,Past,Past
353225,Pres,Pres
334114,Past,Past
84132,Pres,Pres
32810,Fut,Fut
136241,Fut,Fut
258236,Pres,Pres
239526,Pres,Pres
203206,Pres,Pres
199830,Pres,Past
304929,Pres,Pres
460302,Pres,Pres
169408,Pres,Pres
245943,Pres,Pres
129930,Past,Past
366142,Pres,Pres
274119,Pres,Pres
152013,Pres,Pres
113420,Pres,Pres
