ID,gold,predict
87507,Pres,Pres
155137,Past,Pres
20915,Pres,Pres
84612,Pres,Pres
69408,Fut,Pres
85102,Past,Past
31201,Pres,Pres
179501,Pres,Past
153425,Pres,Pres
6123,Pres,Pres
105524,Pres,Pres
464951,Pres,Pres
373313,Pres,Past
105516,Past,Past
131608,Pres,Pres
83935,Pres,Pres
415912,Pres,Pres
450033,Pres,Pres
400815,Pres,Past
89215,Pres,Pres
446624,Pres,Pres
284723,Pres,Pres
138605,Fut,Fut
317610,Pres,Pres
334123,Past,Past
409003,Pres,Pres
295518,Pres,Pres
76532,Past,Pres
303025,Pres,Pres
126829,Pres,Pres
393623,Pres,Pres
423007,Fut,Pres
256628,Pres,Pres
323541,Pres,Pres
299815,Fut,Pres
226128,Past,Past
97928,Pres,Pres
368818,Pres,Pres
186941,Pres,Pres
57633,Pres,Past
318335,Fut,Pres
72327,Pres,Pres
105116,Pres,Pres
63638,Pres,Pres
57529,Past,Past
245332,Past,Past
213724,Fut,Fut
102909,Pres,Pres
90217,Pres,Pres
233917,Pres,Pres
132925,Past,Past
242616,Past,Past
136519,Past,Pres
208207,Pres,Pres
101827,Pres,Pres
380216,Pres,Pres
285616,Pres,Pres
416426,Pres,Pres
18501,Past,Pres
81921,Fut,Pres
28323,Pres,Past
446912,Pres,Pres
129906,Pres,Pres
201141,Pres,Pres
280107,Pres,Pres
220417,Past,Pres
167111,Pres,Pres
34210,Pres,Pres
349235,Pres,Pres
35814,Pres,Pres
354113,Pres,Pres
152532,Pres,Pres
301014,Pres,Pres
376409,Pres,Pres
335724,Fut,Fut
355123,Pres,Pres
38114,Pres,Pres
217324,Pres,Pres
296205,Pres,Pres
178105,Past,Past
220202,Pres,Pres
175702,Pres,Pres
59660,Pres,Pres
339229,Past,Pres
151335,Past,Past
345539,Pres,Fut
334922,Pres,Fut
364032,Pres,Pres
240525,Pres,Pres
193333,Pres,Pres
470518,Past,Past
343219,Past,Past
431808,Pres,Pres
72704,Pres,Pres
97212,Pres,Pres
353222,Pres,Pres
22536,Fut,Fut
103824,Pres,Pres
73718,Fut,Pres
317923,Pres,Pres
295536,Pres,Pres
443829,Fut,Pres
297310,Pres,Past
384807,Fut,Pres
69706,Pres,Pres
419003,Past,Past
325528,Pres,Past
290629,Past,Pres
421104,Pres,Fut
136301,Pres,Pres
235218,Pres,Pres
428009,Past,Past
110427,Pres,Pres
458308,Pres,Pres
212224,Pres,Pres
89704,Fut,Pres
339318,Pres,Pres
204426,Pres,Pres
99718,Pres,Pres
218620,Pres,Past
152801,Pres,Pres
18227,Past,Pres
329405,Past,Pres
144639,Pres,Pres
42224,Past,Past
460107,Pres,Pres
327310,Fut,Past
251826,Pres,Pres
304034,Pres,Pres
433930,Pres,Pres
49618,Past,Pres
455239,Past,Past
439737,Pres,Pres
255019,Pres,Pres
113310,Pres,Pres
429921,Past,Past
472811,Pres,Pres
159402,Pres,Pres
141022,Pres,Pres
390621,Past,Past
117832,Pres,Pres
475207,Past,Past
14914,Pres,Pres
309512,Pres,Pres
232017,Pres,Pres
202533,Pres,Pres
464606,Pres,Pres
455356,Pres,Pres
204429,Pres,Pres
300525,Past,Pres
4525,Pres,Pres
84832,Past,Past
219017,Pres,Pres
394902,Past,Past
422530,Pres,Pres
36402,Past,Past
21409,Pres,Past
354438,Fut,Pres
340830,Past,Pres
131622,Pres,Pres
186930,Pres,Pres
372215,Pres,Pres
192606,Pres,Pres
467927,Pres,Pres
140131,Pres,Pres
4608,Pres,Pres
386432,Pres,Pres
112301,Pres,Past
199804,Pres,Pres
434018,Pres,Past
164906,Pres,Past
385807,Past,Past
132341,Pres,Pres
391113,Past,Pres
246006,Past,Pres
117212,Pres,Past
372903,Pres,Past
236715,Pres,Pres
227028,Pres,Fut
78142,Pres,Pres
371910,Pres,Pres
29732,Past,Pres
355515,Pres,Pres
197824,Pres,Past
418901,Past,Past
159826,Past,Past
196527,Pres,Past
336618,Pres,Pres
168000,Pres,Pres
63014,Pres,Pres
386305,Past,Past
159115,Pres,Pres
468920,Pres,Pres
15713,Past,Past
373325,Pres,Past
253916,Past,Pres
328921,Pres,Pres
318102,Pres,Pres
171609,Pres,Pres
394932,Pres,Pres
437620,Pres,Pres
356314,Past,Past
373832,Pres,Pres
175509,Pres,Pres
4521,Pres,Pres
144717,Pres,Pres
278708,Pres,Pres
151305,Past,Past
81140,Past,Past
320100,Pres,Pres
102121,Pres,Past
223311,Pres,Pres
356203,Past,Past
38103,Fut,Pres
396920,Pres,Pres
188412,Past,Past
51911,Past,Past
418425,Pres,Pres
287719,Past,Pres
224317,Past,Past
9616,Fut,Fut
219513,Past,Pres
229402,Pres,Past
400712,Pres,Past
384912,Pres,Pres
34337,Pres,Pres
122206,Past,Past
77508,Pres,Past
300911,Pres,Pres
270130,Past,Pres
85520,Past,Pres
75500,Pres,Pres
211731,Pres,Pres
292120,Pres,Pres
166102,Fut,Fut
239032,Fut,Fut
192011,Pres,Pres
23041,Pres,Past
200327,Pres,Pres
364622,Pres,Pres
109810,Pres,Pres
22512,Pres,Fut
319438,Pres,Pres
145639,Pres,Pres
286812,Pres,Pres
299601,Pres,Pres
201315,Pres,Pres
371524,Pres,Pres
360824,Pres,Pres
458730,Pres,Pres
50003,Pres,Pres
332304,Pres,Pres
426731,Pres,Pres
262308,Past,Past
236203,Pres,Pres
222602,Pres,Pres
235415,Pres,Pres
69507,Pres,Pres
56840,Past,Pres
202700,Pres,Fut
399319,Past,Pres
165606,Pres,Pres
269707,Past,Past
218122,Pres,Pres
294204,Fut,Past
208330,Pres,Pres
345130,Pres,Pres
323227,Pres,Pres
132728,Pres,Pres
350748,Pres,Pres
230330,Pres,Pres
405907,Pres,Pres
329335,Fut,Fut
180438,Pres,Pres
398209,Pres,Pres
365429,Pres,Pres
338627,Past,Pres
23039,Past,Pres
473908,Pres,Pres
468305,Pres,Pres
369124,Past,Past
342929,Pres,Pres
180216,Past,Pres
358522,Pres,Pres
183331,Pres,Fut
314533,Pres,Past
319613,Past,Pres
103733,Pres,Pres
27603,Pres,Pres
18715,Past,Pres
249228,Pres,Pres
19738,Pres,Pres
231819,Pres,Pres
143431,Pres,Pres
376502,Pres,Pres
428104,Pres,Pres
265927,Fut,Fut
23721,Past,Past
253209,Pres,Pres
343821,Fut,Pres
305533,Past,Pres
355022,Pres,Pres
173018,Past,Past
198708,Pres,Past
70415,Pres,Pres
269731,Pres,Past
377529,Pres,Pres
76501,Pres,Past
347423,Past,Past
391533,Pres,Pres
386629,Pres,Pres
252523,Pres,Pres
112334,Pres,Pres
418331,Pres,Pres
203629,Pres,Pres
233932,Past,Past
253204,Pres,Pres
471503,Past,Past
212827,Pres,Pres
447908,Pres,Pres
395344,Past,Pres
377805,Past,Pres
240842,Pres,Pres
32415,Past,Past
453326,Fut,Pres
316920,Pres,Pres
283402,Pres,Pres
458535,Past,Pres
258416,Pres,Pres
437801,Past,Past
87302,Pres,Pres
400219,Pres,Pres
138428,Pres,Pres
393034,Pres,Past
391322,Pres,Pres
38611,Pres,Pres
174817,Pres,Past
124339,Pres,Pres
274629,Pres,Pres
329429,Pres,Pres
90432,Pres,Pres
191632,Pres,Pres
299637,Pres,Pres
48810,Pres,Pres
397008,Fut,Fut
29807,Pres,Pres
223804,Past,Past
279614,Past,Pres
34923,Past,Past
385332,Pres,Pres
170821,Past,Pres
154706,Pres,Pres
151010,Past,Past
66025,Pres,Pres
174121,Pres,Pres
258414,Pres,Pres
403941,Pres,Pres
251034,Pres,Pres
132301,Pres,Pres
258417,Pres,Pres
86915,Pres,Pres
464901,Past,Past
68631,Pres,Pres
282344,Pres,Pres
114305,Pres,Pres
427640,Past,Past
17901,Past,Pres
32706,Pres,Pres
465925,Past,Pres
271606,Pres,Pres
409408,Pres,Past
260015,Past,Pres
296309,Past,Past
322138,Fut,Pres
27021,Pres,Pres
76534,Pres,Past
365529,Pres,Pres
2212,Pres,Pres
20714,Past,Pres
257310,Past,Pres
50120,Past,Pres
294831,Past,Past
92402,Fut,Fut
315321,Pres,Pres
372602,Past,Pres
312923,Past,Pres
423103,Pres,Past
417501,Past,Past
188512,Pres,Pres
136627,Past,Pres
374509,Past,Pres
206517,Pres,Pres
234909,Pres,Pres
204613,Pres,Pres
359316,Pres,Pres
264720,Pres,Pres
456335,Pres,Pres
167217,Pres,Fut
258206,Pres,Pres
468930,Past,Past
63416,Pres,Pres
319731,Pres,Pres
283812,Past,Past
328131,Pres,Pres
256429,Pres,Pres
79023,Pres,Pres
105217,Pres,Pres
370417,Past,Past
197308,Past,Pres
164917,Past,Past
318912,Pres,Pres
214225,Pres,Pres
177725,Pres,Pres
295902,Pres,Past
193320,Pres,Pres
381132,Pres,Pres
297409,Pres,Pres
90436,Pres,Pres
342832,Pres,Pres
61611,Pres,Pres
341429,Pres,Pres
52117,Past,Pres
28413,Pres,Pres
81023,Pres,Pres
168519,Past,Pres
253123,Pres,Pres
161308,Pres,Pres
444526,Fut,Fut
372109,Pres,Pres
306719,Pres,Pres
109321,Pres,Pres
407742,Pres,Pres
98202,Pres,Pres
61014,Pres,Pres
72131,Past,Pres
308815,Pres,Pres
220923,Pres,Pres
50906,Pres,Pres
162127,Fut,Pres
454737,Pres,Pres
220009,Pres,Pres
414523,Pres,Pres
261922,Pres,Pres
224711,Past,Past
45813,Pres,Pres
399729,Pres,Pres
26732,Fut,Pres
442220,Pres,Pres
60214,Pres,Pres
410735,Pres,Past
246207,Pres,Pres
65134,Pres,Pres
405408,Pres,Pres
393305,Fut,Pres
386123,Pres,Pres
351626,Pres,Pres
311833,Fut,Pres
326728,Pres,Pres
434913,Pres,Pres
380032,Pres,Pres
255738,Past,Past
169927,Fut,Pres
47526,Pres,Pres
157915,Past,Pres
73325,Pres,Pres
288625,Pres,Pres
149213,Pres,Past
120218,Pres,Past
17522,Pres,Pres
89009,Past,Past
84114,Past,Past
468729,Pres,Pres
428312,Pres,Pres
56435,Pres,Pres
145132,Pres,Pres
378009,Pres,Pres
337713,Pres,Pres
178033,Pres,Pres
318123,Pres,Pres
395410,Fut,Fut
180124,Pres,Pres
295211,Pres,Pres
333206,Pres,Pres
413701,Pres,Pres
305519,Pres,Pres
317507,Past,Pres
418715,Pres,Pres
91331,Past,Pres
361931,Fut,Pres
269033,Past,Past
33728,Pres,Fut
281323,Fut,Pres
24308,Pres,Pres
96026,Pres,Pres
342606,Past,Past
114622,Pres,Pres
273507,Pres,Pres
99939,Fut,Pres
189929,Past,Past
113421,Pres,Pres
206011,Past,Pres
114505,Pres,Pres
291212,Past,Pres
377005,Pres,Pres
265032,Past,Past
230831,Pres,Pres
126706,Pres,Pres
24608,Pres,Pres
192418,Pres,Pres
158516,Pres,Pres
438406,Past,Past
29122,Pres,Pres
183716,Past,Past
89422,Fut,Fut
434119,Past,Past
337320,Pres,Past
65210,Pres,Pres
69714,Pres,Pres
49832,Pres,Pres
442228,Pres,Pres
398120,Fut,Pres
363727,Pres,Pres
51608,Pres,Pres
70525,Pres,Past
232211,Past,Past
83910,Pres,Pres
400426,Pres,Pres
46839,Pres,Pres
64736,Pres,Pres
426728,Pres,Pres
326619,Pres,Pres
415313,Pres,Pres
88529,Pres,Pres
353808,Past,Past
99507,Past,Past
136419,Pres,Past
60129,Pres,Pres
257312,Pres,Pres
247011,Past,Past
264900,Pres,Pres
278532,Pres,Pres
437428,Pres,Pres
446215,Pres,Pres
421816,Past,Pres
460125,Pres,Pres
89509,Past,Past
256611,Pres,Fut
351539,Past,Pres
66924,Pres,Pres
176306,Past,Past
256031,Pres,Pres
179702,Past,Pres
414039,Pres,Pres
225010,Pres,Pres
403203,Pres,Pres
176245,Pres,Pres
22410,Pres,Pres
307804,Pres,Pres
410428,Fut,Pres
244330,Pres,Past
144615,Pres,Pres
10715,Pres,Pres
444015,Pres,Pres
104243,Past,Fut
330933,Fut,Pres
321502,Fut,Fut
416107,Past,Past
359705,Pres,Pres
66334,Fut,Fut
203116,Pres,Past
312213,Pres,Pres
48206,Past,Past
196028,Pres,Pres
329215,Pres,Pres
318324,Pres,Pres
271406,Past,Past
147907,Pres,Pres
356611,Pres,Pres
176310,Pres,Pres
416125,Pres,Pres
145205,Pres,Pres
344911,Pres,Pres
311330,Fut,Fut
120006,Past,Pres
210719,Past,Past
176832,Pres,Pres
381019,Pres,Pres
176414,Pres,Past
87402,Pres,Fut
235206,Past,Pres
236306,Fut,Pres
388409,Pres,Pres
25933,Fut,Pres
163835,Pres,Past
350026,Pres,Pres
274825,Past,Past
277314,Pres,Pres
346108,Pres,Pres
236125,Pres,Past
349606,Fut,Pres
184403,Pres,Pres
219717,Pres,Pres
195317,Fut,Pres
226,Past,Pres
409526,Pres,Pres
1220,Past,Past
466306,Past,Pres
124324,Pres,Pres
334324,Pres,Pres
453430,Past,Past
195313,Pres,Pres
207126,Pres,Pres
383713,Pres,Pres
188314,Pres,Past
348930,Past,Pres
400818,Pres,Fut
173620,Fut,Pres
366306,Pres,Pres
212020,Past,Past
252207,Past,Pres
178829,Pres,Pres
30904,Pres,Pres
118213,Past,Past
324704,Past,Past
335503,Pres,Pres
3510,Pres,Pres
65611,Pres,Pres
336220,Past,Past
159117,Fut,Pres
190909,Pres,Pres
406918,Pres,Pres
286803,Past,Pres
202728,Pres,Pres
439507,Pres,Past
272619,Pres,Pres
352824,Pres,Pres
185216,Pres,Pres
413606,Past,Past
250509,Past,Past
224531,Past,Past
23016,Pres,Past
280211,Pres,Past
267833,Pres,Pres
108001,Pres,Pres
134601,Pres,Pres
468929,Past,Past
3304,Pres,Pres
262938,Pres,Pres
98404,Past,Pres
73016,Pres,Pres
154312,Past,Past
188707,Past,Pres
162708,Fut,Fut
334523,Pres,Pres
33407,Fut,Fut
72727,Pres,Pres
420035,Fut,Pres
168622,Pres,Pres
154007,Past,Pres
400823,Pres,Pres
79336,Pres,Pres
414031,Pres,Pres
48025,Pres,Fut
121108,Pres,Pres
46840,Past,Past
437118,Past,Past
349216,Pres,Pres
73007,Pres,Pres
135214,Pres,Pres
316009,Pres,Fut
207223,Pres,Pres
64207,Pres,Pres
213022,Pres,Pres
122137,Pres,Pres
140218,Pres,Pres
89523,Pres,Pres
275530,Pres,Pres
235028,Pres,Pres
200835,Past,Fut
316910,Pres,Pres
299525,Pres,Pres
193921,Pres,Pres
59638,Pres,Pres
354918,Pres,Pres
392710,Past,Pres
289102,Past,Past
96509,Pres,Pres
87222,Past,Past
308726,Past,Past
204004,Pres,Pres
431532,Past,Past
88318,Pres,Pres
458128,Pres,Past
195816,Pres,Pres
9932,Past,Past
21303,Past,Past
307229,Pres,Pres
42233,Pres,Pres
380905,Pres,Pres
403505,Pres,Fut
221021,Pres,Pres
348836,Pres,Pres
108507,Past,Past
337922,Pres,Pres
451537,Past,Pres
373024,Pres,Pres
129635,Pres,Pres
5926,Pres,Pres
237528,Past,Pres
136111,Pres,Pres
52331,Pres,Past
145713,Pres,Pres
395334,Past,Past
411815,Pres,Pres
153913,Fut,Fut
324616,Pres,Pres
283303,Past,Pres
432332,Past,Past
124319,Past,Past
328623,Pres,Pres
87333,Pres,Pres
246425,Pres,Pres
172304,Past,Past
148143,Pres,Past
429202,Pres,Pres
126710,Pres,Pres
284345,Past,Past
250637,Past,Past
381815,Pres,Pres
146824,Pres,Pres
382109,Pres,Pres
337601,Past,Past
301930,Pres,Pres
358338,Pres,Pres
397412,Pres,Pres
61800,Pres,Pres
395212,Past,Pres
231320,Pres,Pres
247533,Past,Pres
159006,Pres,Past
262301,Past,Past
131405,Pres,Pres
81736,Pres,Pres
346618,Pres,Pres
327906,Past,Pres
375140,Pres,Pres
474419,Pres,Pres
11616,Pres,Pres
221702,Pres,Pres
305317,Pres,Pres
356121,Pres,Pres
94721,Pres,Pres
319605,Past,Pres
178701,Past,Past
66020,Pres,Pres
174216,Pres,Pres
275506,Pres,Pres
342516,Pres,Pres
206510,Pres,Pres
232834,Pres,Pres
309242,Pres,Pres
239108,Pres,Pres
179622,Pres,Pres
147108,Past,Past
167524,Pres,Pres
385512,Pres,Pres
1310,Pres,Past
118203,Past,Past
84740,Pres,Fut
5621,Pres,Pres
136813,Pres,Pres
32405,Pres,Pres
476140,Pres,Past
350124,Pres,Past
295204,Pres,Pres
264120,Pres,Pres
353215,Pres,Pres
459105,Past,Pres
341909,Past,Past
270622,Pres,Pres
367826,Pres,Pres
146541,Pres,Pres
418329,Pres,Pres
335246,Pres,Pres
388800,Pres,Pres
4408,Pres,Past
212330,Past,Past
369829,Pres,Past
37018,Pres,Pres
442317,Past,Past
376013,Pres,Pres
5512,Pres,Pres
127722,Past,Pres
328407,Pres,Pres
208434,Pres,Pres
32343,Pres,Pres
470234,Past,Past
245820,Pres,Pres
106029,Pres,Pres
282108,Pres,Pres
437119,Pres,Pres
48611,Pres,Pres
119441,Past,Pres
10402,Past,Past
344008,Pres,Pres
206724,Pres,Pres
46428,Pres,Pres
326324,Pres,Pres
363127,Pres,Pres
260938,Pres,Pres
358115,Pres,Past
78728,Pres,Pres
172505,Fut,Pres
333715,Pres,Pres
202229,Pres,Pres
450115,Pres,Pres
379946,Past,Pres
313622,Past,Pres
345718,Pres,Fut
305920,Past,Past
456630,Pres,Pres
433147,Pres,Pres
363818,Past,Past
196204,Past,Past
286519,Past,Pres
46537,Pres,Pres
228235,Pres,Pres
304306,Pres,Past
365027,Past,Pres
72615,Pres,Fut
32913,Fut,Fut
373904,Pres,Pres
6720,Pres,Pres
18344,Pres,Pres
138316,Pres,Past
458814,Past,Past
46829,Past,Past
196311,Pres,Past
313119,Past,Pres
228423,Pres,Pres
81146,Pres,Pres
30306,Pres,Pres
130100,Past,Past
175325,Pres,Pres
465609,Past,Past
462211,Pres,Pres
229810,Past,Past
136724,Pres,Past
146015,Pres,Pres
415705,Past,Pres
6336,Pres,Pres
159922,Past,Pres
149810,Pres,Pres
207118,Pres,Pres
416623,Past,Past
300136,Pres,Pres
359607,Pres,Pres
355511,Pres,Pres
226521,Pres,Pres
51003,Past,Pres
413808,Past,Pres
104920,Pres,Pres
144810,Fut,Fut
187803,Pres,Pres
415925,Pres,Pres
160704,Pres,Past
282511,Pres,Pres
377010,Past,Past
188614,Pres,Pres
316325,Pres,Pres
148912,Pres,Pres
154217,Past,Past
321213,Past,Past
361543,Pres,Pres
291010,Past,Pres
184001,Past,Past
398323,Pres,Pres
226229,Pres,Pres
142424,Pres,Pres
58301,Fut,Past
457404,Pres,Pres
79707,Pres,Pres
82922,Past,Past
198401,Fut,Past
136632,Pres,Pres
8924,Pres,Pres
387605,Pres,Pres
55706,Past,Past
397119,Pres,Pres
299430,Pres,Pres
108502,Pres,Pres
188818,Pres,Pres
218915,Pres,Pres
311712,Pres,Pres
256823,Pres,Pres
80319,Pres,Pres
133204,Pres,Pres
111705,Past,Pres
292424,Pres,Pres
309741,Pres,Pres
167308,Past,Past
120102,Past,Past
243425,Pres,Pres
308701,Pres,Pres
364129,Pres,Past
257117,Pres,Pres
58902,Pres,Pres
71214,Pres,Pres
257737,Pres,Pres
82604,Pres,Pres
336532,Pres,Pres
192320,Past,Pres
400804,Past,Past
387730,Past,Past
112115,Pres,Pres
115532,Pres,Pres
118830,Pres,Past
42931,Fut,Fut
55530,Pres,Pres
419229,Pres,Pres
419020,Pres,Pres
427,Pres,Fut
255221,Pres,Pres
142507,Past,Past
251101,Pres,Pres
189832,Pres,Pres
271302,Pres,Pres
470825,Past,Past
364011,Pres,Pres
319218,Past,Pres
471525,Pres,Pres
410122,Past,Past
71235,Pres,Pres
363615,Past,Pres
158514,Past,Pres
238916,Past,Pres
261415,Pres,Pres
303013,Pres,Pres
247424,Pres,Pres
342938,Pres,Pres
201133,Pres,Past
282536,Past,Past
249816,Past,Past
457624,Pres,Past
12734,Pres,Pres
383816,Past,Past
257708,Past,Past
230306,Pres,Past
140836,Pres,Pres
37642,Pres,Fut
281314,Past,Past
466229,Past,Pres
116826,Pres,Pres
340119,Pres,Pres
88616,Pres,Pres
357129,Pres,Pres
129218,Pres,Pres
128111,Pres,Pres
411230,Pres,Pres
259712,Pres,Pres
426917,Pres,Pres
369401,Pres,Pres
8304,Past,Past
903,Pres,Pres
147926,Pres,Pres
111035,Pres,Pres
462300,Past,Past
299334,Past,Past
234630,Pres,Pres
33611,Pres,Pres
259029,Pres,Pres
109829,Fut,Fut
152219,Pres,Pres
187010,Past,Past
462008,Pres,Pres
191312,Past,Past
375544,Pres,Pres
233828,Pres,Pres
238121,Past,Past
380505,Pres,Pres
184509,Pres,Pres
26109,Pres,Past
133233,Pres,Pres
18610,Pres,Pres
363433,Pres,Pres
183636,Fut,Pres
399902,Past,Past
195311,Pres,Pres
243646,Pres,Pres
281639,Pres,Pres
148434,Past,Pres
419701,Past,Pres
41733,Pres,Pres
15633,Past,Pres
137935,Pres,Pres
361925,Pres,Pres
399340,Past,Pres
375431,Pres,Pres
99822,Pres,Pres
260010,Pres,Pres
72641,Pres,Pres
351318,Pres,Pres
396440,Past,Past
134426,Pres,Pres
304821,Pres,Past
149317,Past,Past
129910,Pres,Pres
39023,Past,Past
87308,Past,Past
404012,Pres,Past
370617,Pres,Pres
131824,Pres,Past
48606,Fut,Pres
202932,Pres,Pres
408817,Pres,Pres
12226,Pres,Pres
384136,Pres,Pres
312912,Past,Pres
137133,Pres,Pres
262316,Pres,Pres
352311,Fut,Pres
326615,Past,Past
416910,Pres,Pres
425128,Pres,Fut
410202,Past,Past
105210,Past,Pres
303129,Pres,Pres
306426,Pres,Pres
309935,Pres,Pres
37624,Pres,Pres
229605,Past,Past
209524,Past,Past
141310,Past,Past
457018,Pres,Past
436703,Pres,Pres
91205,Pres,Pres
344220,Past,Past
322210,Pres,Pres
301405,Past,Past
430509,Pres,Pres
358707,Past,Past
195401,Pres,Pres
68307,Pres,Pres
85103,Past,Pres
66006,Pres,Pres
382929,Pres,Past
437032,Pres,Pres
19501,Pres,Past
264115,Pres,Pres
337015,Pres,Past
414921,Pres,Pres
398125,Pres,Pres
128206,Pres,Pres
165305,Pres,Fut
474504,Past,Past
41126,Pres,Pres
177621,Pres,Pres
448921,Pres,Pres
336902,Past,Past
169011,Past,Past
247020,Past,Pres
456204,Pres,Pres
99117,Pres,Pres
103815,Pres,Past
153102,Pres,Pres
33105,Pres,Pres
70726,Pres,Pres
367118,Fut,Fut
247517,Past,Past
46033,Past,Pres
332429,Pres,Pres
300707,Past,Past
66432,Past,Pres
231420,Pres,Pres
361417,Past,Past
318015,Pres,Pres
442038,Pres,Pres
78611,Pres,Pres
182137,Pres,Pres
102026,Pres,Pres
280203,Pres,Pres
281519,Pres,Fut
199842,Fut,Pres
347522,Pres,Pres
450224,Past,Pres
88646,Pres,Pres
51923,Pres,Pres
68511,Past,Past
134217,Pres,Pres
340310,Pres,Pres
166019,Pres,Fut
300323,Pres,Pres
360224,Pres,Pres
146310,Pres,Pres
179604,Past,Past
439537,Pres,Pres
340240,Pres,Pres
391847,Pres,Pres
113302,Pres,Pres
177523,Pres,Pres
98604,Pres,Pres
325816,Past,Past
192031,Pres,Pres
316840,Past,Pres
460714,Pres,Pres
77205,Past,Pres
14300,Pres,Pres
71624,Pres,Fut
146110,Past,Past
185521,Pres,Past
463505,Pres,Pres
341139,Fut,Fut
236619,Pres,Pres
125835,Pres,Pres
187907,Pres,Pres
79108,Pres,Pres
420815,Pres,Pres
168113,Pres,Past
284029,Pres,Pres
80130,Pres,Pres
183122,Pres,Pres
314414,Past,Past
453823,Past,Past
411910,Pres,Pres
76017,Pres,Pres
223212,Past,Pres
198228,Fut,Pres
13509,Pres,Pres
379001,Pres,Pres
247201,Past,Pres
253300,Past,Past
264915,Pres,Pres
131915,Pres,Pres
120707,Pres,Pres
352726,Fut,Pres
254308,Pres,Pres
270924,Pres,Pres
160627,Past,Past
368908,Pres,Fut
98503,Pres,Pres
394111,Past,Pres
165909,Past,Pres
391800,Pres,Pres
70604,Fut,Fut
371045,Pres,Pres
54223,Pres,Pres
349022,Pres,Pres
438239,Pres,Pres
102529,Pres,Pres
466508,Past,Past
99404,Pres,Pres
429732,Pres,Pres
163716,Past,Past
260520,Pres,Pres
463028,Pres,Pres
335706,Pres,Pres
221410,Pres,Pres
294120,Past,Past
438633,Pres,Pres
472635,Pres,Pres
217227,Pres,Pres
271906,Past,Past
292113,Pres,Pres
113416,Pres,Fut
171907,Pres,Pres
6332,Pres,Pres
377226,Past,Pres
170916,Pres,Pres
63811,Pres,Pres
204134,Pres,Pres
133234,Pres,Pres
325632,Pres,Pres
211228,Pres,Past
94304,Pres,Pres
175230,Fut,Pres
2308,Fut,Pres
390405,Pres,Pres
174821,Pres,Pres
252120,Pres,Pres
462217,Pres,Pres
357811,Pres,Pres
74919,Pres,Pres
474633,Pres,Fut
298230,Pres,Pres
84731,Past,Pres
25809,Pres,Pres
130539,Pres,Pres
56216,Past,Past
5422,Pres,Past
3437,Pres,Pres
406806,Past,Past
250646,Pres,Pres
6920,Pres,Pres
27427,Pres,Pres
290701,Past,Past
142814,Pres,Past
384202,Past,Past
164417,Past,Pres
41702,Past,Pres
386717,Pres,Pres
46813,Past,Past
361531,Past,Pres
253017,Pres,Pres
289618,Pres,Past
189903,Past,Past
433332,Pres,Pres
23611,Pres,Pres
376952,Pres,Pres
352720,Pres,Past
139939,Pres,Pres
351104,Fut,Pres
400023,Past,Past
475127,Fut,Fut
109213,Pres,Pres
197019,Pres,Pres
414435,Pres,Pres
313236,Pres,Pres
247221,Fut,Pres
422136,Past,Pres
117408,Pres,Pres
417409,Pres,Past
110928,Past,Past
30017,Past,Past
420519,Pres,Pres
2200,Pres,Pres
383706,Past,Pres
393205,Pres,Pres
321016,Pres,Fut
174521,Pres,Pres
16506,Pres,Pres
236515,Pres,Pres
142105,Past,Past
313235,Pres,Pres
10317,Past,Pres
74205,Pres,Pres
155405,Past,Past
423611,Past,Pres
413531,Past,Past
224126,Pres,Pres
400625,Pres,Pres
287518,Past,Past
410328,Pres,Pres
90807,Past,Pres
247801,Pres,Pres
283825,Pres,Fut
21034,Past,Past
413126,Pres,Pres
292528,Past,Pres
371107,Past,Pres
281205,Pres,Pres
386429,Pres,Pres
282730,Past,Past
147633,Past,Past
197602,Past,Past
204234,Pres,Pres
31942,Pres,Pres
38201,Pres,Past
464328,Fut,Fut
267012,Past,Past
218726,Pres,Fut
117334,Past,Past
57710,Past,Past
131020,Past,Pres
191134,Past,Past
203319,Past,Pres
376210,Pres,Pres
280521,Pres,Pres
118127,Pres,Past
17712,Past,Pres
161930,Pres,Pres
211335,Pres,Pres
357713,Past,Past
385026,Fut,Pres
187306,Pres,Pres
380634,Pres,Pres
209707,Pres,Pres
329410,Pres,Pres
293101,Past,Past
6603,Past,Past
181205,Pres,Pres
298232,Past,Pres
27630,Pres,Pres
152730,Pres,Pres
199920,Pres,Pres
283107,Past,Past
330935,Pres,Pres
336316,Pres,Pres
277713,Past,Pres
346820,Past,Pres
266913,Pres,Pres
253234,Past,Pres
432,Pres,Pres
216001,Pres,Past
181712,Pres,Pres
71124,Pres,Pres
399721,Pres,Pres
160025,Pres,Pres
187519,Pres,Pres
314127,Pres,Pres
285224,Past,Past
418845,Pres,Pres
49120,Pres,Pres
55214,Fut,Pres
260525,Pres,Pres
186319,Pres,Pres
154935,Fut,Fut
242412,Past,Pres
39135,Past,Past
95203,Past,Past
304601,Pres,Past
98502,Pres,Pres
419929,Pres,Pres
115227,Pres,Pres
226605,Pres,Pres
144512,Pres,Pres
241509,Pres,Pres
299117,Pres,Pres
9822,Past,Past
32116,Pres,Pres
249302,Past,Pres
312043,Past,Past
112236,Pres,Past
61814,Pres,Pres
349319,Pres,Pres
138527,Pres,Past
465736,Pres,Pres
206013,Past,Past
161911,Pres,Pres
252540,Pres,Pres
393640,Pres,Pres
353717,Past,Pres
